"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"Block_1131",8,96046760,96261016,0.0152372782593946,0.685677521672755,97,278850,278894,45,2233,0.209790172482168,1,0.407279497936225,1
"Block_1132",4,162099377,163090291,-0.0195862196899316,0.685517689147607,50,216380,216414,35,2301,0.0783647715976163,1,0.407343518536631,1
"Block_1133",18,3319784,3644049,0.0134157999189622,0.684205795867073,187,128114,128164,51,1436,0.285467857212721,1,0.40787880189003,1
"Block_1134",12,119509583,119966927,-0.0134027662412623,0.683541078304378,151,73975,74025,51,7322,0.286108063216786,1,0.408109987391498,1
"Block_1135",7,67130447,68190171,-0.0162740997668121,0.683512190206109,78,260801,260842,42,593,0.169882219878752,1,0.408129549241623,1
"Block_1136",4,54424834.75,54611126,0.0200669992833268,0.682277975633112,48,208858,208891,34,609,0.0698002379432315,1,0.408679059395112,1
"Block_1137",8,126451978,126625988.5,0.0121526904212856,0.680550663591992,98,282160,282215,56,4575,0.324555990460931,1,0.409452641650024,1
"Block_1138",9,91091522.5,91505364,0.0136072947399493,0.680364736997467,118,288871,288920,50,2525,0.278994663171616,1,0.409527332350499,1
"Block_1139",9,85768728,86245963,0.0169612354870588,0.678449419482352,118,288459,288498,40,2525,0.146208824528426,1,0.410347151705704,1
"Block_1140",12,70983761,71349255,-0.0173750092338862,0.677625360121562,149,68667,68705,39,1016,0.133237539546058,1,0.41067081140776,1
"Block_1141",6,11403040,11655195,0.013804465104704,0.676418790130495,62,237966,238014,49,3405,0.271820799226062,1,0.411159857660865,1
"Block_1142",17,35108831,35285299,0.0153577045394383,0.675738999735283,185,120472,120515,44,1784,0.206164116809142,1,0.411444393662672,1
"Block_1143",9,98324110,98678047,0.0139820592801795,0.671138845448617,118,289854,289901,48,2525,0.265390285585228,1,0.4133543415748,1
"Block_1144",21,32723942,33092959,0.0145751870751242,0.670458605455714,204,175828,175873,46,2976,0.240000782474005,1,0.413608645626415,1
"Block_1145",20,2264566,2668712,0.0121783071596206,0.669806893779135,197,167064,167118,55,2631,0.327938412182409,1,0.413875398128109,1
"Block_1146",4,175218951.5,175527947,0.0185935144213057,0.669366519167007,52,217172,217207,36,450,0.10063149208901,1,0.414078130029396,1
"Block_1147",6,25965330,26394761,0.0126228723006547,0.6690122319347,63,239942,239994,53,4916,0.316736585461277,1,0.414250629980492,1
"Block_1148",7,78530721,78982418,0.0202165808219015,0.667147167122749,80,261806,261838,33,831,0.0676786663797595,1,0.415038439035494,1
"Block_1149",4,7750489,7875416.33333333,-0.0133084600333471,0.665423001667353,42,205561,205610,50,1595,0.29483620507221,1,0.415772897590158,1
"Block_1150",5,19915602,21160103,-0.0195616436808375,0.665095885148477,54,220780,220813,34,2991,0.0796896423560292,1,0.415931170741163,1
"Block_1151",20,21008277,21342171,0.0164991079682346,0.659964318729383,197,168810,168849,40,2631,0.163970984441216,1,0.418072304154759,1
"Block_1152",20,17883045,18123352,0.0156948580654456,0.659184038748715,197,168456,168497,42,2631,0.195101001388891,1,0.418427974157018,1
"Block_1153",14,82176311,83767935,-0.0143280078629408,0.659088361695277,162,91202,91247,46,8366,0.252646629404306,1,0.41845820610721,1
"Block_1154",2,101902822.5,102183435,0.0156748086927285,0.658341965094598,23,151996,152037,42,1900,0.195949274344278,1,0.418785422509287,1
"Block_1155",2,136651489,136899351,0.0136654330226396,0.6559407850867,27,155379,155426,48,4586,0.282407316843286,1,0.419907561366413,1
"Block_1156",20,22756370,23064608,0.0192878097658163,0.655785532037755,197,168956,168989,34,2631,0.0855208520430574,1,0.419975138666842,1
"Block_1157",6,63979403,64247428,0.0191483437138255,0.651043686270066,64,244601,244634,34,220,0.0887983511138695,1,0.421957998929433,1
"Block_1158",2,199236982,200199653,-0.0180643089115157,0.650315120814564,29,160751,160786,36,6382,0.115053910680592,1,0.422265653481387,1
"Block_1159",14,94266254,94453019,0.0129954570554937,0.649772852774685,162,92399,92448,50,8366,0.311131226225683,1,0.422500395682878,1
"Block_1160",13,77087181,77422888,0.0190955524034408,0.649248781716986,155,81107,81140,34,943,0.0900343043717178,1,0.422697792534131,1
"Block_1161",17,34171357,34346407,0.0143928235637635,0.647677060369358,184,120367,120411,45,1262,0.251942402799834,1,0.423357560388321,1
"Block_1162",15,25809518,26076321,0.0137594078428295,0.646692168612984,169,95188,95234,47,480,0.280531157581373,1,0.423814596341223,1
"Block_1163",1,114707396,115170201,0.0129240613964837,0.646203069824183,5,15077,15126,50,1702,0.31491021999968,1,0.424033333392612,1
"Block_1164",13,111171087,111460277,0.0143325160200508,0.644963220902288,156,83730,83774,45,2712,0.25522523692068,1,0.42458106519609,1
"Block_1165",2,180774797,181388538,-0.0195166264782282,0.64404867378153,28,159338,159370,33,1434,0.0813452862165426,1,0.424991864048698,1
"Block_1166",1,238306555,238990969,-0.0136744984577301,0.642701427513316,16,27416,27462,47,5445,0.285083733610282,1,0.425598281402549,1
"Block_1167",20,25337037,25555139,0.0152591126678517,0.640882732049772,197,169317,169358,42,2631,0.215639165669309,1,0.426346966757303,1
"Block_1168",15,79405164,79806516,-0.0118563736487435,0.640244177032151,173,102419,102472,54,7146,0.344597995088197,1,0.426613719258997,1
"Block_1169",18,1247879,2173796,0.018250020962153,0.638750733675356,187,127954,127988,35,1436,0.111052623155184,1,0.427351734513684,1
"Block_1170",11,36562700,37204812,-0.0159430328128244,0.637721312512975,137,48994,49033,40,2426,0.187430977790187,1,0.427789208616461,1
"Block_1171",16,10564321,10816231,0.0138577061233382,0.637454481673555,175,106764,106809,46,2234,0.278089483015868,1,0.42789768796715,1
"Block_1172",9,126066322,126254088,0.014736577100582,0.633672815325026,122,292512,292554,43,4720,0.23930544761959,1,0.429549775127641,1
"Block_1173",3,11382468,11643453.2,-0.0140639030994856,0.632875639476851,30,185010,185054,45,3632,0.26971345446268,1,0.429939233780114,1
"Block_1174",7,50726586,51022083,-0.0131654741633396,0.631942759840301,73,260015,260062,48,6281,0.309772566817056,1,0.430389156332971,1
"Block_1175",18,6874842,7177330,-0.0174563376954566,0.628428157036436,187,128364,128399,36,1436,0.134247642352473,1,0.431945212592852,1
"Block_1176",20,31814983,31982562,0.0139428711772804,0.627429202977618,198,169762,169806,45,1786,0.276593890656371,1,0.432418253695856,1
"Block_1177",2,88301542.5,88716767,0.0145802643409329,0.626951366660115,20,150984,151026,43,129,0.247628125672439,1,0.432620985597143,1
"Block_1178",14,28591003.5,29485893.5,-0.0145589906229099,0.626036596785125,159,85328,85370,43,1956,0.248732481029451,1,0.433038897849797,1
"Block_1179",8,58130562.6666667,58804484,-0.0156083484942083,0.624333939768334,93,275907,275946,40,2266,0.203068009439482,1,0.433773356404461,1
"Block_1180",1,165986832,166572640.5,-0.0164258293931974,0.624181516941501,14,18418,18455,38,5433,0.169905338428899,1,0.4338267069048,1
"Block_1181",19,14597036,14878812,-0.0135546390716993,0.623513397298168,194,135893,135938,46,2682,0.295113627673972,1,0.434159258356911,1
"Block_1182",9,129038733,129271096,0.0117220026798688,0.621266142033047,122,292986,293038,53,4720,0.354665234502124,1,0.435181809613404,1
"Block_1183",13,74667131,74899378.5,-0.0206079013801538,0.618237041404615,155,80906,80935,30,943,0.0630727398505119,1,0.436599154572405,1
"Block_1184",3,57286158,57574112,0.0176600785821003,0.618102750373509,31,190644,190678,35,4234,0.128745427417533,1,0.436673845272879,1
"Block_1185",10,33537894,33671240.5,-0.0181727483806361,0.617873444941626,124,32925,32958,34,2232,0.114274993375646,1,0.436766319473466,1
"Block_1186",20,7326844,7922070,-0.0199237402627244,0.617635948144456,197,167663,167693,31,2631,0.0746995922243424,1,0.436857015324042,1
"Block_1187",4,37695177,37992096,0.0150132802029934,0.615544488322729,45,207621,207661,41,1035,0.230154058461478,1,0.437874231530501,1
"Block_1188",17,2798050,2942315,0.0111914973392906,0.615532353660984,183,116373,116427,55,3381,0.358396212825816,1,0.437881344930547,1
"Block_1189",19,50472350.3333333,50848490.75,-0.0125490654374004,0.61490420643262,196,139617,139665,49,3817,0.338581836999995,1,0.438208561332624,1
"Block_1190",10,28310391,28616726,-0.0170669199525978,0.614409118293519,124,32147,32182,36,2232,0.147830679738725,1,0.43839528808381,1
"Block_1191",9,33416231,33762379,0.0180069293491643,0.612235597871588,106,286789,286822,34,792,0.119042749755921,1,0.439408947590247,1
"Block_1192",17,21752617,22203266.25,-0.0185019781765451,0.61056527982599,183,119137,119169,33,3381,0.106043011173373,1,0.440145184494922,1
"Block_1193",4,187499367,187622859.5,0.0156545034785466,0.610525635663317,53,218310,218348,39,1164,0.202778138387641,1,0.440178973145136,1
"Block_1194",8,25533493,25968712,0.0169575400955969,0.610471443441487,91,272800,272835,36,3627,0.15192444146472,1,0.440193199945227,1
"Block_1195",4,94290195,95115189,-0.0179185729863485,0.60923148153585,49,211686,211719,34,4804,0.121945016974351,1,0.440771163698897,1
"Block_1196",11,57255063,57472193.6666667,0.0135292334865269,0.60881550689371,141,50426,50470,45,5490,0.30010545615567,1,0.440952555400049,1
"Block_1197",13,110897205.666667,111025711,-0.0156025782937845,0.608500553457594,156,83640,83678,39,2712,0.205330070653846,1,0.441098380100975,1
"Block_1198",1,79506422,80366403,-0.0126770724007792,0.6084994752374,4,12029,12076,48,11588,0.336200626334874,1,0.441101936800997,1
"Block_1199",2,144180531,144488846,0.0121240324945526,0.60620162472763,27,155807,155856,50,4586,0.354640337601966,1,0.442195622057942,1
"Block_1200",3,27391622,27661331,0.0178219220561265,0.605945349908302,30,186853,186886,34,3632,0.124879294492984,1,0.442298766358597,1
"Block_1201",16,1847823,2221274,0.0159449906827986,0.605909645946348,175,105752,105789,38,2234,0.190836518061812,1,0.44231654985871,1
"Block_1202",11,72002289,72218332,0.0140880022277764,0.605784095794385,141,53165,53207,43,5490,0.274443865492719,1,0.442369900359049,1
"Block_1203",10,52487619,52932019,-0.0172265547297274,0.602929415540458,131,34315,34349,35,330,0.143562639711623,1,0.44376057006788,1
"Block_1204",10,27803293,28109163,0.0182331638833953,0.601694408152044,124,32106,32138,33,2232,0.113600998721366,1,0.444320750321437,1
"Block_1205",18,65537456,66221928,0.0171188534062688,0.599159869219408,193,133098,133132,35,1182,0.147320293285484,1,0.445505131428958,1
"Block_1206",5,6069935,6360842,0.017091643136873,0.598207509790554,54,219393,219427,35,2991,0.148328617741887,1,0.445987064282018,1
"Block_1207",1,4687976,5125428,0.0129817547850993,0.597160720114567,2,610,655,46,2463,0.327550731879947,1,0.446422760034785,1
"Block_1208",2,181588632,181925401,-0.0198935968645798,0.596807905937395,28,159387,159416,30,1434,0.0760155712326989,1,0.446600595035914,1
"Block_1209",4,145478755,145962699,0.0205558800908996,0.596120522636089,50,214928,214956,29,2301,0.0644402910091958,1,0.446908249587867,1
"Block_1210",7,112124981.5,112655439,0.0152700895450969,0.595533492258778,83,264891,264929,39,1389,0.22151661245663,1,0.44721412578981,1
"Block_1211",5,34467040,34627766,0.0148875296102503,0.595501184410012,55,221606,221645,40,1147,0.239063592018054,1,0.447231909289923,1
"Block_1212",6,160687392,160966754,-0.0135202509709936,0.59489104272372,71,252792,252835,44,6164,0.304133418931247,1,0.447523558691775,1
"Block_1213",10,125640784,125866033.5,0.0134888003734203,0.593507216430491,135,42904,42947,44,6782,0.305892207092415,1,0.448169099745874,1
"Block_1214",4,56369919,56686029.6,0.019108642212522,0.592367908588183,48,209066,209096,31,609,0.0924830923372676,1,0.448731058349442,1
"Block_1215",6,17831531,18134549,0.0125918427562126,0.591816609541991,62,239112,239158,47,3405,0.34504258259102,1,0.449006702601193,1
"Block_1216",3,12023893,12315071,0.0173884065055954,0.591205821190243,30,185106,185139,34,3632,0.139315939884656,1,0.449266341702841,1
"Block_1217",6,88417020,88714318,0.0122713365178589,0.589024152857227,66,245879,245926,48,1008,0.357357656419221,1,0.45026933110921,1
"Block_1218",21,17127428,17497780,-0.0178228711686751,0.588154748566278,202,174983,175015,33,376,0.126012103450177,1,0.450664124811717,1
"Block_1219",21,30590362,30849131,0.0133371220293142,0.586833369289826,204,175614,175657,44,2976,0.314961792150007,1,0.451338119465997,1
"Block_1220",17,32793086,33125434.5,-0.0167247005645369,0.585364519758793,184,120211,120245,35,1262,0.162612325032588,1,0.452054794520548,1
"Block_1221",8,99048265,99357762,0.0162415041663527,0.584694149988696,97,279178,279213,36,2233,0.181301005301261,1,0.452376675872592,1
"Block_1222",5,147202497,147580954,-0.0135902004551016,0.584378619569369,61,231951,231993,43,8919,0.303653264428198,1,0.452513608823461,1
"Block_1223",2,166618786,166913507,0.0182596988379289,0.584310362813725,27,157784,157815,32,4586,0.114132725374743,1,0.452547397473676,1
"Block_1224",15,31539928,31727289,0.0145683992595786,0.582735970383145,172,95698,95737,40,187,0.256729721030234,1,0.453399227129085,1
"Block_1225",5,55497159.3333333,55711230,0.0142087891860443,0.582560356627817,56,223328,223368,41,1346,0.273821442988766,1,0.453470361129537,1
"Block_1226",11,9751385,9973545,0.0118621377461083,0.581244749559307,136,46028,46076,49,3353,0.371219894757246,1,0.454099897033534,1
"Block_1227",2,99273454,99539885,0.0126339846771139,0.581163295147239,23,151588,151633,46,1900,0.347151705704413,1,0.454139020733783,1
"Block_1228",3,100080118,100372896,0.0165762478957436,0.580168676351025,39,193557,193591,35,667,0.168660493420994,1,0.454676082437193,1
"Block_1229",2,96581385,96869389,0.0181117074470591,0.579574638305891,23,151213,151244,32,1900,0.118315404601303,1,0.454914381338706,1
"Block_1230",13,46198213,46563704,0.0107224249773546,0.579010948777147,152,79217,79270,54,4049,0.369352627245389,1,0.455188247240445,1
"Block_1231",3,19549017,20183665,0.0128515142442214,0.578318140989962,30,186319,186363,45,3632,0.339287841954478,1,0.455458556442162,1
"Block_1232",10,75837394,76179907,-0.0120353462740233,0.57769662115312,134,36635,36682,48,2324,0.368908039742566,1,0.455757319244059,1
"Block_1233",8,105630226,106154705,-0.0146579881158841,0.571661536519479,97,280095,280133,39,2233,0.254241809364435,1,0.458760952413132,1
"Block_1234",19,44845777.8,45195457,-0.0126973570454021,0.571381067043093,196,138825,138869,45,3817,0.348224050761223,1,0.458860540013764,1
"Block_1235",16,21962232,22167861,0.0135940910452343,0.570951823899842,177,108266,108307,42,1356,0.307366459251777,1,0.459070385315097,1
"Block_1236",13,30061971,30376915,0.0126834424720034,0.570754911240151,152,77365,77409,45,4049,0.349017194866259,1,0.459169972915729,1
"Block_1237",7,57207963.5,57709669,-0.0167753387660743,0.570361518046528,74,260491,260524,34,42,0.16221575298007,1,0.459338916166802,1
"Block_1238",5,53972541,54147992,0.015360284565227,0.568330528913399,56,223077,223113,37,1346,0.221324550655411,1,0.460277884972765,1
"Block_1239",3,68584086,69070440,-0.0210180572866811,0.567487546740391,32,191834,191860,27,980,0.0580524577686331,1,0.460718915775565,1
"Block_1240",17,78694655,78886517,-0.0149233835075329,0.567088573286252,186,127456,127493,38,5635,0.241956967486427,1,0.460919869326841,1
"Block_1241",17,38852155,39094965,0.0113164522885776,0.565822614428881,185,121100,121149,50,1784,0.384619762092336,1,0.461574302130997,1
"Block_1242",16,17117168,17377060,-0.0125237890034381,0.563570505154713,176,107747,107791,45,172,0.358230826274766,1,0.462646647187806,1
"Block_1243",5,52365620,52637229,0.0152048347436782,0.562578885516093,56,222897,222933,37,1346,0.229478285457187,1,0.463142806840957,1
"Block_1244",15,29525657.5,29843537,0.0200880073654276,0.562464206231973,170,95513,95540,28,156,0.0734547472164376,1,0.463213940841409,1
"Block_1245",9,88951310,89303174,0.0151686170574641,0.561238831126171,118,288661,288697,37,2525,0.231293980818717,1,0.463866595295553,1
"Block_1246",12,98503559,98927863,0.0114522998230761,0.561162691330727,151,70997,71045,49,7322,0.386567055354701,1,0.463896827245745,1
"Block_1247",10,121398187,121623336,0.0126564597467232,0.556884228855819,135,42337,42380,44,6782,0.355054693154597,1,0.466096646209714,1
"Block_1248",12,18434316,19018111,0.0132531530584331,0.55663242845419,144,63325,63366,42,4288,0.328141144083696,1,0.466235357510595,1
"Block_1249",10,35480749,35668325,0.0132445264440841,0.556270110651533,124,33241,33282,42,2232,0.328720886187378,1,0.466429197661825,1
"Block_1250",1,102235638,103716210,-0.0158916791606642,0.556208770623247,4,14020,14054,35,11588,0.199221438365056,1,0.466459429612017,1
"Block_1251",2,10111071,10241570,-0.0126387703136457,0.55610589380041,17,142117,142160,44,10302,0.356141265011497,1,0.466525228562435,1
"Block_1252",10,119203360,119659156,-0.0123536982765739,0.555916422445828,135,41999,42043,45,6782,0.367629406084447,1,0.466642599663181,1
"Block_1253",13,38558713,39216086,0.0150078067722126,0.555288850571865,152,78302,78338,37,4049,0.239972328873824,1,0.467021388215586,1
"Block_1254",8,26559583,27063108,-0.0185062110813315,0.555186332439945,91,272929,272958,30,3627,0.109235149443643,1,0.467088965516015,1
"Block_1255",18,94212,476499,-0.0168184351449664,0.555008359783892,187,127851,127883,33,1436,0.161965005628478,1,0.467199223216715,1
